RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024,10/31/2024,11/30/2024,12/31/2024,1/31/2025,2/28/2025
102001,0,United States,country,,120451.3458,120656.818,120911.7575,121459.28,122089.5073,122764.9452,123479.1405,124251.2388,125055.371,125863.9357,126669.8657,127476.2208,128218.7501,128871.2107,129496.1685,130166.5797,130892.1943,131639.8215,132410.0394,133215.1504,134026.7676,134834.5173,135586.6671,136291.2115,136915.1114,137511.2809,138118.2757,138775.711,139502.1995,140290.9271,141156.7302,142081.5649,143017.7913,143954.1461,144845.3842,145711.9265,146494.7911,147241.9117,147985.8507,148796.0785,149690.8497,150625.011,151610.9195,152663.1734,153778.7539,154906.7776,155951.1,156931.2769,157863.8327,158862.043,159964.2695,161194.8156,162579.4535,164084.7645,165710.417,167358.2988,168983.9687,170540.4097,172003.9821,173444.4597,174838.8466,176255.8711,177712.0473,179348.4993,181085.9683,182910.7654,184747.8936,186605.9755,188432.2883,190164.4831,191752.4198,193189.8171,194419.8975,195563.9732,196715.0019,197948.8118,199167.7999,200249.8559,201110.5497,201786.3576,202245.7494,202587.7134,202782.5356,202915.1673,202985.5333,203057.215,203121.4629,203191.5888,203152.2,202950.1651,202529.9166,202023.7486,201409.3642,200743.8174,199935.6149,199075.4653,198079.3447,196980.8058,195743.3691,194407.8543,193011.9766,191536.4277,189957.0688,188196.6555,186412.9998,184672.7592,182966.351,181272.1649,179614.5401,178201.5278,176907.6084,175691.2082,174460.9835,173301.5647,172254.0221,171286.4438,170397.2949,169669.2332,169261.8791,169082.2642,169028.5535,168969.3188,168980.0948,169096.6894,169176.8969,169064.6809,168569.6078,167821.2307,166882.1008,165907.2797,164914.3027,163983.6404,163119.071,162314.1715,161551.4242,160754.4549,159923.9468,159109.8978,158430.4311,157861.5814,157377.4701,156895.9945,156480.9851,156118.8857,155898.506,155891.4015,156115.049,156487.3021,156926.8783,157437.77,157987.3474,158456.6367,158996.6652,159584.0674,160283.2506,161010.1083,161831.9264,162714.9235,163639.783,164650.2837,165836.0047,167155.7012,168353.0377,169520.4446,170567.2475,171731.9804,172675.0042,173550.1682,174314.5476,175130.5733,175946.1013,176759.9761,177698.223,178536.0304,179362.9784,179997.7076,180594.1169,180983.9869,181492.1826,182116.232,182896.0871,183683.3724,184486.512,185369.1298,186340.2745,187280.7268,188251.1757,189266.7168,190389.8507,191562.2103,192609.0168,193646.1047,194769.661,195892.6186,196718.5129,197467.9449,198226.9527,199153.0596,199867.7476,200544.7443,201290.5874,202217.264,203231.3773,204304.4363,205377.6944,206490.6702,207634.4922,208889.7389,210027.0331,211091.3486,211988.9836,212895.45,213847.2972,214933.8658,216118.2173,217354.0566,218584.5992,219770.7848,221139.1062,222379.6196,223585.0566,224470.3222,225579.4337,226640.8874,227700.5566,228422.3196,229152.3477,229939.1582,230908.4323,232050.7394,233283.0701,234393.3168,235231.6857,235968.7514,236649.0255,237388.0346,238036.564,238924.3019,240112.4265,241496.2294,242987.7107,244447.7029,245980.6209,247320.2257,248089.2073,248543.7296,249283.8543,250989.4935,253869.3464,257350.4589,261263.1292,265061.4223,268732.6096,272497.8315,276416.6765,280673.4363,285356.7507,290380.5637,294845.572,297956.5409,299777.865,301571.4596,304083.3051,307227.3022,311643.7335,316970.1911,323236.5067,329446.8731,334968.8513,339562.8054,341968.9788,342324.6176,341053.877,339814.0864,338763.2224,337808.615,336622.4772,335811.9674,335853.477,336900.6568,338587.9767,340548.991,342296.85,343883.95,345056.6231,345933.4191,346568.8697,347033.5763,347478.1167,348296.6664,349844.9037,351747.3759,353238.0167,353881.8905,354094.6123,354379.0369,354865.9298,355507.8458,356080.6476,356876.8583,357561.1636,358055.9578
394913,1,"New York, NY",msa,NY,216172.7132,217086.3971,218005.233,219863.6079,221778.2501,223928.5811,226290.0548,228815.267,231372.7768,233909.1595,236352.8661,238650.4168,240831.5295,243066.2192,245230.9261,247422.4092,249581.9682,251943.6329,254367.2744,256976.6478,259649.1036,262519.6876,265279.3039,267928.5726,270547.9676,273085.3343,275516.737,277843.7239,280257.0409,283005.8477,286061.3268,289735.1901,293712.8885,297770.0708,301544.6294,305257.3668,308956.7637,312638.9347,316436.9562,320046.5326,323681.8285,327265.6614,331004.1094,334748.0121,338283.3344,341607.5274,344712.9219,347681.5099,350856.7869,354024.8241,357300.3758,360476.6212,364100.5225,368134.4333,372632.7954,377289.2814,382050.3388,386816.9013,391381.2245,395618.4016,399581.4125,403433.7328,407324.6469,411792.9676,416648.4368,421609.7661,426303.6545,430938.3345,435610.1178,440336.741,444671.2676,448829.5327,452533.2216,456238.9488,459456.438,462371.9564,464863.3946,467151.2616,468832.6398,469718.2272,469728.4234,468925.4294,467562.7452,465841.8674,464188.4727,462914.7116,462617.0395,462361.141,462126.5033,461001.1087,459421.5965,457709.2207,455790.0379,454347.7273,452878.5567,451475.2181,450153.9462,448728.8158,446930.4063,444887.2629,442022.3048,439089.36,435870.9649,432866.0077,429759.012,426403.5976,422897.0442,419584.2163,416159.1904,412821.4406,409528.4974,406421.6423,403757.9229,401173.7981,398728.2999,396157.4454,394038.8854,392388.6953,391331.0953,390715.5291,390514.3906,390686.4419,390668.1554,390661.9019,390467.206,390767.1849,391078.7655,391207.0167,390684.8464,389453.4081,387817.138,385879.0187,384386.0684,383168.5872,382340.874,381247.7912,380074.3851,378520.2243,376922.5303,375179.5666,373445.0496,371696.5731,369862.5393,368177.2065,366640.6905,365670.0703,365546.5786,366042.4392,366836.5381,367247.6112,367432.425,367257.9351,367370.9458,367361.6922,367459.0653,367431.8928,367982.569,368799.5124,369707.115,370620.9095,371786.7653,373333.9687,374962.307,376831.7862,378690.5023,380549.9975,381820.5059,382750.7589,383865.8386,385540.7585,387892.4928,390546.3771,393113.469,394833.6596,395657.9947,396044.3771,396772.1271,397670.117,398786.5526,399497.5005,400018.1074,400303.8229,400816.4786,401449.4138,402617.8677,403798.4645,405127.6327,406829.9965,409301.24,412160.2329,414705.925,416855.427,418532.5921,419852.6572,420541.7803,421445.0406,422605.841,424127.9647,425287.9172,425843.8551,426176.6575,426953.8346,428471.8635,430883.3285,433244.1833,435502.3124,437567.3645,440131.8553,442631.3905,444795.3016,446423.0571,447971.207,449624.7478,451315.4921,452873.0283,454340.1256,455671.2989,456794.5136,458312.9009,460087.8391,462643.1961,464978.3157,467600.0163,469706.3795,471281.4623,472161.6326,473164.176,474292.3353,475976.2077,478158.3999,480900.6211,483706.336,485676.3467,487318.5066,488307.0597,489120.3556,489245.4758,489743.9014,490900.8196,492673.1676,495204.246,497913.9953,501108.0129,504094.1331,506318.1782,506827.7903,506157.2609,506033.9058,508336.0793,512621.9813,518576.6115,525608.0181,532447.8629,539536.7784,546014.1756,552641.9727,558973.4231,564893.1839,569651.7633,572587.09,574359.5011,576581.4009,580103.745,584161.906,588768.9306,593865.5159,600498.0597,607492.4833,614687.7977,621404.577,625814.6507,627050.2697,625029.8334,622779.3313,621052.6454,620189.539,620169.6841,619698.9897,620837.6703,623615.2866,628199.1218,632677.7291,636440.934,639937.4914,642916.0921,645707.3077,648537.3652,651814.2959,654982.593,659297.0355,664964.736,671465.5721,676401.479,679612.705,682249.6979,685885.3278,690019.3679,693822.3327,696671.0704,698269.5318,699090.8165,700312.8124
753899,2,"Los Angeles, CA",msa,CA,233190.5374,234080.4741,235238.9858,237547.8452,240053.5719,242541.9999,245087.1636,247624.4922,250006.1763,252127.0435,254069.6118,256010.4728,257391.6072,258892.1559,260598.7564,263153.5176,265817.0899,268349.4293,270896.784,273419.9777,275948.9271,278399.0763,280604.8333,282813.4009,284537.8914,286556.5403,289069.2371,292517.0301,296497.9319,300699.5833,305718.4532,311020.175,316398.7747,321322.0371,326101.523,330777.5069,334701.0368,338363.2145,342312.9206,346940.6569,352473.1867,357407.486,363122.0262,369147.63,376018.1428,382188.5827,388041.8291,393756.9775,399996.2133,407090.1733,415288.5143,424939.0165,436413.0279,448318.6932,459433.1946,468956.5244,477925.3697,486552.6969,493039.7695,499005.7022,504153.6644,510584.3028,517693.274,525377.1765,532861.5676,539931.1235,547821.9253,556430.529,565434.0271,574600.0248,581742.2212,588498.402,594239.9376,599591.6626,604437.1511,608757.7698,613463.8796,617397.3628,619224.2602,620775.2172,620097.9612,620110.5493,619300.9739,619029.4283,619007.8098,618689.5084,617724.1513,615890.3572,612625.5958,609130.9648,603665.2095,597455.7966,590030.4793,582663.7155,576576.622,569836.0422,563305.6847,554594.676,544677.1402,531950.3007,518095.1496,504647.9632,492197.995,481191.2899,472746.1275,465090.7736,457223.1258,447521.7632,439319.9785,433963.9852,430211.4179,427005.2493,423885.6216,420386.8951,417571.4054,415570.3004,415096.9248,415516.2798,417833.5166,421917.6377,424464.8868,424875.1409,425187.9553,427403.2606,430553.3943,430951.1394,429240.3602,425596.7994,421767.308,417886.4612,414252.0255,412299.5574,411234.967,411177.4865,409944.3332,408348.955,404399.1616,402290.4676,400802.6959,399067.123,395600.9023,391830.0316,390457.3731,390295.2795,389841.3972,388234.78,385643.8515,383325.6899,382297.6403,382754.2116,384843.8389,389267.0247,395508.3512,402798.4355,410294.977,417649.7292,423284.3668,426762.059,428575.8344,431510.6577,436823.3273,443998.6641,451984.3726,460301.2023,469189.4783,478100.4267,485648.1296,491719.8198,494858.1839,496159.735,496513.1369,498137.1659,500367.0324,502411.1887,504312.4731,507003.8654,511706.3867,517215.5275,523190.495,528391.622,532115.8568,534135.5419,534668.0744,534846.8108,535435.8835,536681.0389,537318.9936,535807.337,532245.1211,527985.0041,523595.9343,519634.6785,522412.2091,532052.2297,545296.9217,555116.3841,561027.0812,565738.4174,566246.1124,562475.7251,555427.5603,550370.9605,549122.436,550961.3979,559307.4265,571645.7271,585986.5834,596172.5439,603077.3129,608199.6623,609320.4091,609205.8841,608962.0912,612610.3575,617059.2121,622469.8599,629394.4754,637552.9817,645024.3239,650546.4321,655049.1798,658494.8038,662013.235,667589.6053,675122.5501,683350.914,689119.0863,692095.5547,689432.3426,682693.4902,674659.2542,669657.5189,667281.3633,666229.1841,667311.0249,671402.2755,678012.8108,685096.9949,691532.9272,697257.6911,700645.8283,702394.7222,703543.5708,704809.5033,703907.7341,700806.5073,700490.8038,705973.4385,717821.0374,731982.9039,747617.2789,762459.4746,772467.2117,778837.7691,782586.6774,790327.0242,801062.1319,814170.4969,826722.6151,836005.2949,842867.9795,849509.015,858083.791,868561.5246,881712.3491,897620.4498,915685.1866,931840.5906,944427.7637,951391.7057,953303.6206,949816.4824,943525.9966,937605.9784,933360.7607,929960.1504,921171.3233,909701.9518,899457.2966,897136.0384,901468.8219,910128.794,922469.3985,937265.9764,952056.1702,964349.7132,973563.0815,979432.462,979513.3062,976279.8357,975133.4033,979250.4105,985973.5277,990526.9422,995340.8497,1001021.462,1008004.013,1013810.327,1018880.272,1023460.118,1024151.439,1022018.72
394463,3,"Chicago, IL",msa,IL,154367.7577,154517.6317,154793.6263,155480.1636,156300.6038,157222.5947,158206.0817,159568.9983,161161.6888,162998.2728,164390.1626,165530.8517,166345.2813,167161.1831,168016.1597,168930.0918,170031.823,171182.4639,172303.2031,173661.4415,175178.9252,176981.801,178314.1005,179338.1498,179988.71,180792.2082,181740.1217,182651.1326,183636.1401,184641.9443,185860.8638,187384.0493,189035.157,190805.3044,192002.9241,193069.2256,193904.9894,194975.2565,196001.6058,197174.123,198272.9883,199331.6217,200292.9037,201622.3254,203239.0165,205032.1637,206423.2341,207528.3247,208545.848,209639.6086,210744.7202,211999.0563,213401.8523,215064.8058,216660.7956,218458.0265,220203.746,222118.8076,223744.7237,225346.8729,226707.1446,228249.0771,229800.8523,231520.8417,233290.5462,235125.5584,236862.7146,238709.2431,240738.521,242957.4409,244712.114,246213.0025,247458.5303,248833.6398,250257.0874,251557.2167,252893.5768,253835.6565,254558.287,255063.6339,255461.4893,255763.3564,256028.2621,256406.2694,256994.8994,257619.7391,258130.5273,258326.3103,258249.2062,257948.1801,257464.1765,256885.3025,256008.8494,255048.3644,254087.3904,253011.2641,251896.8178,249728.9413,248759.6305,246883.7957,246229.3884,244001.882,242587.0659,239921.442,237682.8086,234606.563,231708.4446,228286.244,224462.4081,221424.0097,218456.1886,216728.7912,214653.7102,213060.3764,211390.178,209862.1674,207739.7572,205716.0052,203737.8837,202749.6539,201781.0738,201388.7703,200372.0603,200533.3864,200114.6109,200542.4802,199049.4216,197758.7004,195643.3389,193959.1259,191580.2818,189276.6049,187174.7796,185521.4643,184387.5756,183072.259,182225.9333,181040.9253,180430.1957,179412.8753,178425.6034,176584.9054,175140.1854,173260.6922,172058.4079,170789.2489,170098.69,169485.7634,168948.3804,168799.1743,168910.8163,169002.5069,169044.6026,168921.038,168665.5698,168584.1968,168953.6914,170047.8812,171231.8189,172764.0709,174066.2532,175687.6934,177094.0049,178732.92,180250.805,182055.1484,183790.9222,185524.1558,186882.9431,188195.3644,189380.494,190508.9548,191707.5352,192710.2592,193677.633,194343.8368,194892.6006,195322.7767,195805.8625,196306.8485,196753.1912,196996.9586,197457.6291,197958.7858,198838.323,199574.008,200387.5545,201106.8726,201966.7094,203111.3223,204281.0017,205491.1266,206659.2639,207846.497,208589.4595,209256.1018,209812.9307,210529.4645,210969.4687,211420.0325,211916.3633,212744.3265,213662.3085,214855.1822,216131.4288,217560.8706,219198.9388,220615.5276,221756.8858,222201.4404,222419.9621,222575.0603,223233.3127,224186.6454,225378.0444,226660.6406,228108.087,229496.6296,231033.6715,232205.3354,233151.5719,233322.697,233397.8879,233311.9927,233362.5037,233523.9265,233870.6036,234513.4619,235432.0569,236693.963,237955.3957,239016.7242,239547.9171,239828.9149,239683.2387,239491.2122,239065.1309,238959.1029,239167.347,239769.9184,240928.5363,242307.6502,243775.5493,244679.3981,244810.0118,244395.2514,243997.7272,244403.4182,246106.0785,248756.3939,252046.6121,255351.5454,258605.5268,262118.45,265776.252,269388.1644,272793.7136,276068.5598,278708.4211,280235.1629,280558.9336,280793.1133,281576.7401,283164.1555,285981.7847,290094.9147,295244.6133,300189.5176,303723.0032,306149.7929,306831.9345,306214.568,304394.951,302924.557,302058.0113,301666.7223,301159.2127,301252.8713,302129.9887,303985.9096,306228.4856,308849.7446,311461.4834,313898.216,315627.647,316913.8777,317829.8059,318575.0662,319392.7943,320979.5475,323598.8105,326650.3181,328939.0679,330270.7083,331072.3306,332025.6258,333152.4319,334303.5429,335596.4983,337045.9487,338487.1078,339892.4153
394514,4,"Dallas, TX",msa,TX,127082.8049,127139.0114,127208.3688,127384.2501,127610.7561,127840.2038,128076.1476,128428.8486,128868.1128,129357.3702,129819.0655,130255.8904,130479.0383,130289.2945,130009.2208,129849.9538,129955.2432,130057.1715,130160.5741,130417.1436,130662.2118,130867.0884,130938.9209,131030.4304,131116.2308,131312.0937,131608.6646,132084.859,132588.3244,133230.0653,133864.918,134516.4769,135040.3355,135471.7849,135845.1469,136176.1556,136420.4655,136554.4646,136690.2734,136874.9602,137075.7008,137297.3679,137432.606,137607.0902,137789.6634,138019.3392,138204.6925,138240.3268,138693.0762,139767.061,,143486.031,144780.5936,145468.4813,145833.4285,146255.5443,146662.8063,147067.7298,147364.9829,147583.4056,148082.2319,148408.5585,148673.5939,148818.2583,149139.4636,149563.1766,149881.0747,150210.6195,150552.9368,150676.3631,150797.1421,150751.0531,150716.6766,150823.1677,151001.7374,151451.3391,152024.6235,152652.8802,153095.9519,153341.997,153601.3891,154212.9009,154739.292,155264.9512,155175.675,154825.9162,154347.7839,154316.7528,154602.0663,154990.5765,155374.2071,155787.5131,156329.8447,156740.7884,157009.5799,157209.6282,156627.7813,155611.5868,154221.6788,153383.0673,152824.9965,152470.8416,152274.7409,151841.9398,151123.3987,150159.895,149315.5339,148696.9433,148246.0881,148144.5518,148196.7061,148385.2498,148544.2667,148559.9019,148607.9023,148478.6668,148434.2311,148366.2411,148706.4669,149083.2128,149189.264,149055.4072,148841.2595,148990.0755,149110.9328,149195.1688,148854.964,148211.4528,147328.7269,146470.9388,145599.4549,144999.1034,144549.988,144077.3886,143579.6334,142921.9921,142442.8769,141914.9805,141722.2763,141583.2582,141606.2017,141537.7306,141415.5812,141120.88,140853.7882,141029.9541,141508.8835,142143.819,142710.9699,143412.3372,144216.5021,144912.4443,145615.4605,146404.7384,147284.4094,148042.432,148843.9523,149741.4362,150674.0003,151481.3235,152394.0931,153576.5242,154814.0846,155919.6749,156881.3139,157969.3307,159076.1129,160200.7995,161340.8824,162494.8414,163584.9775,164457.1982,165361.2645,166351.3695,167572.4536,168694.5226,169757.5009,170622.3443,171756.3557,172962.7655,174413.3105,175933.2281,177439.5752,178827.3053,180280.3404,181876.8601,183708.7875,185547.889,187469.6307,189380.4263,191265.741,193132.6351,195107.5473,197147.5621,198926.8209,200742.3081,202474.7599,204323.9262,205906.5924,207379.8464,208990.276,210716.5852,212661.2267,214522.8793,216409.3488,218201.2376,220119.2464,222203.9991,224169.3344,225967.4675,227335.8554,228636.0633,229990.1413,231529.3634,233218.7839,235053.0149,236938.0028,238751.1647,240579.0177,242211.9422,243749.6137,244803.1814,245883.0468,246691.3982,247419.8508,247844.221,248315.084,249001.4036,249898.6148,250878.3473,251726.3502,252197.2386,252387.8004,252443.3056,252531.8351,252767.5295,253145.3083,253832.5238,254801.2404,255997.4457,257508.8196,259042.9608,260506.7255,261283.0408,261281.1449,261076.5567,261442.8533,262869.5327,265341.2674,268428.4712,272037.1323,275684.7708,279545.0138,283636.2047,288196.3338,293239.5323,299050.9652,305136.0488,310655.0373,314937.6525,318285.8578,321839.4543,326214.0165,331236.6461,338209.3312,346580.8505,356083.2769,365473.0029,373970.2466,381248.1616,385227.5708,385860.7864,384124.043,382031.3913,380099.6743,378108.6157,375550.385,373278.693,371737.912,371199.5862,371501.5064,372336.2771,373319.1038,374232.4297,374623.3681,374712.1468,374563.1923,374242.5525,374271.0505,374758.0675,375921.7838,376903.6042,377056.9544,376396.1668,375462.5175,374819.5175,374638.8824,374552.4606,374288.5389,373774.2799,373252.8709,372458.5337
394692,5,"Houston, TX",msa,TX,123530.6107,123550.9906,123461.7867,123516.5801,123566.1569,123758.8848,123930.4047,124211.6639,124580.9119,124899.9425,125385.6944,125886.1882,126123.2113,126064.9242,125636.9735,125379.2562,125303.4657,125433.5265,125613.0085,125620.6717,125725.8988,125887.7802,126120.5432,126281.2842,126352.5615,126432.3595,126761.1426,127302.7869,127912.9518,128464.0197,129000.9779,129641.2462,130233.1271,130733.8056,131096.5495,131392.5894,131675.9185,131903.6317,132178.8342,132445.5104,132730.6993,132979.4924,133234.4667,133509.0412,133733.6931,133967.9212,134174.0041,134415.6509,134747.7809,135506.8204,136851.539,138146.8675,139438.729,140122.3717,141042.6001,141734.7255,142582.3543,143338.8519,144074.3441,144864.6319,145544.0453,146161.5714,146625.7185,147040.9918,147281.3186,147525.5872,147675.7592,147757.1784,147757.3136,147715.5752,147852.6028,147968.9969,148083.1119,148028.4268,148090.6145,148311.8877,148831.7234,149348.0507,149908.1527,150465.4768,151105.3976,151843.0558,152524.2594,153255.8617,153717.8502,153839.4312,153681.771,153750.7351,154106.301,154696.3358,155147.7261,155628.9568,156010.4351,156384.6385,156657.1962,156953.3946,156733.1195,156329.3645,155792.8603,155590.6134,155342.2839,155039.625,154749.7437,154246.1934,153561.0766,152856.5461,152045.1029,151182.191,150285.7811,149934.4371,149835.5841,149944.7475,150117.5639,150482.6102,150975.192,151239.6772,151202.3315,150897.819,150826.4638,150973.5606,151061.9519,151170.2083,151429.6185,151881.4231,152243.8097,152210.7983,151628.9148,150569.9666,149519.135,148673.0379,148098.9083,147600.5229,147092.3834,146504.8274,145712.3826,144992.4328,144391.9762,143992.9135,143782.7099,143702.6028,143582.5676,143371.0203,142725.9785,142153.9464,141883.8288,142081.6028,142299.3458,142375.8087,142366.8354,142553.9266,142904.4535,143373.6838,143781.8321,144111.5493,144479.4869,144796.736,145201.016,145761.4909,146642.3224,147644.2408,148834.6762,150214.0644,151672.7094,153156.5714,154443.7712,155865.8169,157199.6581,158571.061,159887.7328,161306.1304,162814.6367,164249.2341,165706.103,167072.7242,168646.0366,170214.4906,171770.2997,173117.2525,174639.235,176251.1442,178065.0429,179754.9858,181421.8163,182913.3964,184337.7646,185686.1348,187006.0363,188305,189459.145,190524.2936,191458.5359,192451.7852,193590.8067,194686.6938,195420.3708,196016.214,196592.3431,197303.9152,197777.5981,198136.3545,198630.8349,199277.2988,200118.4839,200881.0908,201518.197,201923.1175,202465.8707,203232.9219,203940.3464,204547.6647,204876.3304,205289.9495,205701.3189,206336.627,207070.0937,207874.2657,208597.103,209148.3945,209886.5389,210687.6948,211694.2854,212542.7965,213490.2578,214286.4868,215080.0543,215736.8833,216461.2753,217231.5356,218036.1659,218876.707,219686.4678,220296.5868,220755.0614,221072.2663,221394.9365,221769.0341,222249.7689,222892.8356,223768.5041,224708.6144,225676.0741,226521.9595,227332.4983,227832.3778,227825.5309,227785.6448,228195.5754,229379.1869,231170.7044,233364.1725,236029.4836,238715.7332,241516.6497,244348.238,247479.5267,250865.4172,254787.857,259090.1775,263075.6445,266180.2866,268520.0834,271095.1058,274322.8585,277951.06,282584.4442,287823.1477,293937.6236,299819.0842,305208.2096,309806.3693,312898.3246,314220.9878,314107.152,313540.1733,312865.6709,311634.2255,309808.1938,308085.1478,306894.388,306414.9129,306546.8017,307350.1453,308285.478,309173.7026,309537.4217,309568.0908,309290.3602,308890.1473,308896.9849,309294.1346,310300.5802,311343.2072,311888.5457,311768.9859,311403.1548,311199.2491,311169.7612,311010.7115,310709.0794,310549.4384,310503.5085,310364.6893
